"","nGene","nUMI","orig.ident","study_accession_number","total_reads","lane","sample_supplier_name","plate.number","well.position","number.of.cells","exp","treatment","days.after.infection","mouse.number","genotype","tissue","cell.type.1","state","rora","pool","num_processed","num_mapped","percent_mapped","global_fl_mode","robust_fl_mode","total_counts","nGenes","percent.mito","NK","doublet","exon4","exon4_rel","exon4_pos","Rora_exprs","Rora_exprs_pos","Cd4_exprs_pos","Sell_exprs_pos","is_lung","is_spleen","is_MedLN","is_MesLN","res.0.5","ident","inferred_celltype"
"22719_3#182",2169,181620.990300316,NA,"ERP022989",1429844,3,"Th nipo_1183_87",1183,"h4",1,"KO","infected",30,37,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,714870,378684,52.9724285534433,1000,121,181620.990300316,2169,0.0557486886309235,0,0,0,0,FALSE,741,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#183",2181,193653.989017747,NA,"ERP022989",1364022,3,"Th nipo_1183_88",1183,"h5",1,"KO","infected",30,37,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,681955,364187,53.4033770556708,1000,103,193653.989017747,2181,0.0526563152751039,0,0,0,0,FALSE,501,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#184",2532,168777.005609708,NA,"ERP022989",1130104,3,"Th nipo_1183_89",1183,"h6",1,"KO","infected",30,37,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,565008,275605,48.7789553422252,1000,108,168777.005609708,2532,0.0530944779333408,0,0,0,0,FALSE,487,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"2","KO","Treg"
"22719_3#185",2401,186596.004673919,NA,"ERP022989",1232226,3,"Th nipo_1183_90",1183,"h7",1,"KO","infected",30,37,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,616059,313492,50.8866845545638,1000,103,186596.004673919,2401,0.0404107868931984,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"2","KO","Treg"
"22719_3#186",2524,203587.995321774,NA,"ERP022989",1282894,3,"Th nipo_1183_91",1183,"h8",1,"KO","infected",30,37,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,641391,324281,50.5590193813134,1000,102,203587.995321774,2524,0.0714068527322701,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#19",2637,220670.991360631,NA,"ERP022989",1512716,3,"Th nipo_1183_8",1183,"a9",1,"KO","infected",30,37,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,756314,381985,50.5061389846016,1000,105,220670.991360631,2637,0.0386387735761139,0,0,0,0,FALSE,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#191",2156,122789.996352203,NA,"ERP022989",783014,3,"Th nipo_1185_1",1185,"a2",1,"KO","infected",30,44,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,391477,212115,54.1832598083668,1000,117,122789.996352203,2156,0.0284169727230177,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#192",2049,114986.004838866,NA,"ERP022989",801396,3,"Th nipo_1185_2",1185,"a3",1,"KO","infected",30,44,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,400672,208222,51.9681934350291,1000,103,114986.004838866,2049,0.0535946527460967,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#193",2062,166687.010221327,NA,"ERP022989",1155126,3,"Th nipo_1185_3",1185,"a4",1,"KO","infected",30,44,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,577515,308675,53.4488281689653,1000,102,166687.010221327,2062,0.0308007384209661,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#194",2991,115273.000402781,NA,"ERP022989",1180268,3,"Th nipo_1185_4",1185,"a5",1,"KO","infected",30,44,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,590080,330994,56.0930721258134,1000,101,115273.00040278,2991,0.0530162412242771,0,0,0,0,FALSE,309,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"2","KO","Treg"
"22719_3#195",2249,135135.989044938,NA,"ERP022989",970646,3,"Th nipo_1185_5",1185,"a6",1,"KO","infected",30,44,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,485288,246331,50.7597550320634,1000,109,135135.989044938,2249,0.0529061092498646,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#196",2205,115308.591352833,NA,"ERP022989",761780,3,"Th nipo_1185_6",1185,"a7",1,"KO","infected",30,44,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,380861,205897,54.0609303656715,1000,104,115308.591352833,2205,0.0428624349843692,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"2","KO","Treg"
"22719_3#197",2306,156112.997826212,NA,"ERP022989",1009714,3,"Th nipo_1185_7",1185,"a8",1,"KO","infected",30,44,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,504809,268539,53.1961593394729,1000,102,156112.997826212,2306,0.0455349656914117,0,0,0,0,FALSE,4.36698,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"2","KO","Treg"
"22719_3#198",1913,161526.008502178,NA,"ERP022989",1037836,3,"Th nipo_1185_8",1185,"a9",1,"KO","infected",30,44,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,518882,295754,56.9983156093293,1000,103,161526.008502178,1913,0.00795094136795115,0,0,0,0,FALSE,4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"3","KO","Th1"
"22719_3#20",2424,215229.005208446,NA,"ERP022989",1478878,3,"Th nipo_1183_9",1183,"a10",1,"KO","infected",30,37,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,739384,358642,48.5055126970559,1000,132,215229.005208446,2424,0.0476029281958413,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#200",2021,150796.006497754,NA,"ERP022989",1117710,3,"Th nipo_1185_10",1185,"a11",1,"KO","infected",30,44,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,558815,297974,53.3224770272809,1000,102,150796.006497754,2021,0.0847055561792365,0,0,0,0,FALSE,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"1","KO","Naive"
"22719_3#202",3027,217543.004996919,NA,"ERP022989",1378490,3,"Th nipo_1187_1",1187,"a2",1,"KO","infected",30,38,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,689189,319424,46.3478088013593,1000,168,217543.004996919,3027,0.0832202350071261,0,0,0,0,FALSE,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"4","KO","B cell"
"22719_3#203",1926,248377.999622601,NA,"ERP022989",1871602,3,"Th nipo_1187_2",1187,"a3",1,"KO","infected",30,38,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,935726,554831,59.2941737217946,1000,100,248377.999622601,1926,0.0356674464463876,0,0,0,0,FALSE,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"3","KO","Th1"
"22719_3#204",2194,252939.005479307,NA,"ERP022989",1811490,3,"Th nipo_1187_3",1187,"a4",1,"KO","infected",30,38,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,905667,515381,56.9062359564829,1000,207,252939.005479307,2194,0.0834414485100718,0,0,0,0,FALSE,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"1","KO","Naive"
"22719_3#205",2077,199373.989136999,NA,"ERP022989",1715770,3,"Th nipo_1187_4",1187,"a5",1,"KO","infected",30,38,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,857812,530794,61.877660839438,1000,105,199373.989136999,2077,0.0645481093014355,0,0,0,0,FALSE,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"2","KO","Treg"
"22719_3#206",2249,257743.366317979,NA,"ERP022989",2032606,3,"Th nipo_1187_5",1187,"a6",1,"KO","infected",30,38,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,1016216,542410,53.3754634841412,1000,735,257743.366317979,2249,0.0840716857995366,0,0,0,0,FALSE,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"1","KO","Naive"
"22719_3#207",1803,283568.996383024,NA,"ERP022989",2273708,3,"Th nipo_1187_6",1187,"a7",1,"KO","infected",30,38,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,1136769,696973,61.3117528715157,1000,101,283568.996383024,1803,0.0501028309202371,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"3","KO","Th1"
"22719_3#208",2247,303252.95642189,NA,"ERP022989",1950474,3,"Th nipo_1187_7",1187,"a8",1,"KO","infected",30,38,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,975159,551309,56.5352932188494,1000,218,303252.95642189,2247,0.0823180172249088,0,0,0,0,FALSE,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"2","KO","Treg"
"22719_3#209",2398,282620.025525875,NA,"ERP022989",1894152,3,"Th nipo_1187_8",1187,"a9",1,"KO","infected",30,38,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,946999,546491,57.7076638940485,1000,268,282620.025525875,2398,0.0663553667852282,0,0,0,0,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"1","KO","Naive"
"22719_3#21",2613,242681.000881192,NA,"ERP022989",1668866,3,"Th nipo_1183_10",1183,"a11",1,"KO","infected",30,37,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,834380,474924,56.9193892471056,1000,356,242681.000881193,2613,0.0361812954789098,0,0,0,0,FALSE,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#210",2571,321959.01658346,NA,"ERP022989",1980306,3,"Th nipo_1187_9",1187,"a10",1,"KO","infected",30,38,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,990068,559992,56.5609634893765,1000,100,321959.01658346,2571,0.0628684263504171,0,0,0,0,FALSE,349,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#211",1569,238307.029245625,NA,"ERP022989",2064432,3,"Th nipo_1187_10",1187,"a11",1,"KO","infected",30,38,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,1032133,673762,65.2786026607036,1000,101,238307.029245625,1569,0.0694770357903907,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"1","KO","Naive"
"22719_3#212",2036,159136.006823413,NA,"ERP022989",2128068,3,"Th nipo_1187_11",1187,"a12",1,"KO","infected",30,38,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,1063965,731186,68.7227493385591,1000,101,159136.006823413,2036,0.105409897702247,0,0,0,0,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"1","KO","Naive"
"22719_3#213",2008,137538.006771861,NA,"ERP022989",1031544,3,"Th nipo_1185_12",1185,"b1",1,"KO","infected",30,44,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,515727,283021,54.8780653330153,1000,102,137538.006771861,2008,0.0269082749333341,0,0,1,0.693147180559945,TRUE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"3","KO","Th1"
"22719_3#214",1888,166677.003349155,NA,"ERP022989",1187820,3,"Th nipo_1185_13",1185,"b2",1,"KO","infected",30,44,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,593853,307191,51.7284580527504,1000,102,166677.003349155,1888,0.0303313881844255,0,0,0,0,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"2","KO","Treg"
"22719_3#215",2207,136666.001994332,NA,"ERP022989",858738,3,"Th nipo_1185_14",1185,"b3",1,"KO","infected",30,44,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,429338,224085,52.1931438633431,1000,102,136666.001994332,2207,0.065348556844228,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"3","KO","Th1"
"22719_3#216",3104,189844.003643797,NA,"ERP022989",1375152,3,"Th nipo_1185_15",1185,"b4",1,"KO","infected",30,44,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,687526,306944,44.6447116181788,1000,103,189844.003643797,3104,0.0664167807146434,0,0,0,0,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#217",1926,212766.98704438,NA,"ERP022989",1552322,3,"Th nipo_1185_16",1185,"b5",1,"KO","infected",30,44,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,776102,459958,59.2651481377448,1000,100,212766.98704438,1926,0.0579236289012701,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"1","KO","Naive"
"22719_3#218",1991,163472.998096286,NA,"ERP022989",1248906,3,"Th nipo_1185_17",1185,"b6",1,"KO","infected",30,44,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,624401,367509,58.8578493628293,1000,101,163472.998096286,1991,0.045982201449395,0,0,0,0,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#219",2441,175545.003416836,NA,"ERP022989",1507548,3,"Th nipo_1185_18",1185,"b7",1,"KO","infected",30,44,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,753710,444534,58.9794483289329,1000,102,175545.003416836,2441,0.12211028843185,0,0,1,0.00168492036491945,TRUE,592,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#22",1698,68559.9986238731,NA,"ERP022989",509172,3,"Th nipo_1183_11",1183,"a12",1,"KO","infected",30,37,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,254568,137190,53.8912981993023,137,137,68559.9986238732,1698,0.0636742525907796,0,0,0,0,FALSE,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"1","KO","Naive"
"22719_3#220",2077,157736.003293713,NA,"ERP022989",1110690,3,"Th nipo_1185_19",1185,"b8",1,"KO","infected",30,44,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,555302,306856,55.2593003446773,1000,103,157736.003293713,2077,0.0421530861386103,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"3","KO","Th1"
"22719_3#221",2243,171321.98322921,NA,"ERP022989",1068858,3,"Th nipo_1185_20",1185,"b9",1,"KO","infected",30,44,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,534376,300700,56.271239726335,1000,103,171321.98322921,2243,0.0490192921780087,0,0,0,0,FALSE,43,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#222",2354,156513.72042686,NA,"ERP022989",1105432,3,"Th nipo_1185_21",1185,"b10",1,"KO","infected",30,44,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,552658,307900,55.7125745035809,1000,102,156513.72042686,2354,0.0510863092206439,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#223",2253,189308.005428635,NA,"ERP022989",1341978,3,"Th nipo_1185_22",1185,"b11",1,"KO","infected",30,44,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,670930,373170,55.6198113066937,1000,167,189308.005428635,2253,0.0360043654987927,0,0,0,0,FALSE,326,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"3","KO","Th1"
"22719_3#224",2877,265669.009217876,NA,"ERP022989",2132900,3,"Th nipo_1185_23",1185,"b12",1,"KO","infected",30,44,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,1066375,581365,54.5178759817138,1000,100,265669.009217876,2877,0.0162845527701426,0,0,0,0,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#225",1968,204384.962683096,NA,"ERP022989",1591592,3,"Th nipo_1187_12",1187,"b1",1,"KO","infected",30,38,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,795733,477475,60.0044235943463,1000,177,204384.962683096,1968,0.0138415173154712,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#226",1953,193362.872149648,NA,"ERP022989",1824150,3,"Th nipo_1187_13",1187,"b2",1,"KO","infected",30,38,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,911999,541035,59.3240782062261,1000,101,193362.872149648,1953,0.019587448980737,0,0,0,0,FALSE,310,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"3","KO","Th1"
"22719_3#227",2279,253977.00437657,NA,"ERP022989",1793798,3,"Th nipo_1187_14",1187,"b3",1,"KO","infected",30,38,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,896825,468748,52.2674992334067,1000,192,253977.00437657,2279,0.0582159791839958,0,0,0,0,FALSE,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"2","KO","Treg"
"22719_3#228",2245,237749.024540625,NA,"ERP022989",1902936,3,"Th nipo_1187_15",1187,"b4",1,"KO","infected",30,38,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,951408,528243,55.5222365168256,1000,181,237749.024540625,2245,0.0822253173815213,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"3","KO","Th1"
"22719_3#229",3025,54491.8042392905,NA,"ERP022989",454720,3,"Th nipo_1187_16",1187,"b5",1,"KO","infected",30,38,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,227341,55391,24.3647208378603,76,127,54491.8042392905,3025,0.0165769974514568,0,0,0,0,FALSE,4,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"6","KO","Macrophage"
"22719_3#23",2237,157883.004062049,NA,"ERP022989",1120424,3,"Th nipo_1181_12",1181,"b1",1,"KO","infected",30,36,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,560169,276010,49.2726302240931,1000,102,157883.004062049,2237,0.0399936067866964,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#230",2495,245071.008256482,NA,"ERP022989",1938656,3,"Th nipo_1187_17",1187,"b6",1,"KO","infected",30,38,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,969257,562193,58.002469933155,1000,224,245071.008256482,2495,0.0394822360663466,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#231",2194,309556.835713097,NA,"ERP022989",2332484,3,"Th nipo_1187_18",1187,"b7",1,"KO","infected",30,38,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,1166134,728606,62.4804696544308,1000,100,309556.835713097,2194,0.0821841518743875,0,0,0,0,FALSE,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"2","KO","Treg"
"22719_3#232",2424,285353.954552912,NA,"ERP022989",2094700,3,"Th nipo_1187_19",1187,"b8",1,"KO","infected",30,38,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,1047262,583241,55.6919853866559,1000,105,285353.954552912,2424,0.0413526994873558,0,0,0,0,FALSE,1.52226,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"3","KO","Th1"
"22719_3#233",2587,329916.007751605,NA,"ERP022989",2459594,3,"Th nipo_1187_20",1187,"b9",1,"KO","infected",30,38,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,1229697,673323,54.7551957921342,1000,100,329916.007751605,2587,0.0577073526978849,0,0,0,0,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#234",2134,298810.965142332,NA,"ERP022989",2497390,3,"Th nipo_1187_21",1187,"b10",1,"KO","infected",30,38,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,1248602,707739,56.6825137233482,1000,325,298810.965142332,2134,0.0692249295140393,0,0,0,0,FALSE,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"1","KO","Naive"
"22719_3#235",3259,222742.998572927,NA,"ERP022989",1385394,3,"Th nipo_1187_22",1187,"b11",1,"KO","infected",30,38,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,692647,371841,53.6840555145695,1000,100,222742.998572927,3259,0.0681962918130809,0,0,0,0,FALSE,119,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"2","KO","Treg"
"22719_3#237",1764,88151.0077170023,NA,"ERP022989",1141616,3,"Th nipo_1185_24",1185,"c1",1,"KO","infected",30,44,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,570754,376948,66.0438647823756,1000,104,88151.0077170024,1764,0.0945824470695798,0,0,0,0,FALSE,1.15338,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#238",2103,166666.003497576,NA,"ERP022989",1086176,3,"Th nipo_1185_25",1185,"c2",1,"KO","infected",30,44,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,543042,286142,52.6924252636076,1000,120,166666.003497576,2103,0.0608471012695008,0,0,0,0,FALSE,144,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#239",2268,170833.004228501,NA,"ERP022989",1103702,3,"Th nipo_1185_26",1185,"c3",1,"KO","infected",30,44,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,551808,318471,57.7140962073765,1000,102,170833.004228501,2268,0.0810569934277945,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#24",2980,153748.006692605,NA,"ERP022989",937780,3,"Th nipo_1181_13",1181,"b2",1,"KO","infected",30,36,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,468857,222314,47.4161631371612,1000,102,153748.006692605,2980,0.048819423168242,0,0,0,0,FALSE,176,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"2","KO","Treg"
"22719_3#240",2406,195504.994735118,NA,"ERP022989",1374834,3,"Th nipo_1185_27",1185,"c4",1,"KO","infected",30,44,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,687365,341478,49.6792824772864,1000,182,195504.994735118,2406,0.0156652659027942,0,0,0,0,FALSE,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"3","KO","Th1"
"22719_3#241",2410,154658.006878525,NA,"ERP022989",1134458,3,"Th nipo_1185_28",1185,"c5",1,"KO","infected",30,44,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,567175,285296,50.3012297791687,1000,103,154658.006878525,2410,0.0339215479746911,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#242",2162,152364.993218504,NA,"ERP022989",1087914,3,"Th nipo_1185_29",1185,"c6",1,"KO","infected",30,44,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,543911,308790,56.7721557387146,1000,102,152364.993218504,2162,0.0709375919801988,0,0,0,0,FALSE,238,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#243",3102,122272.004517076,NA,"ERP022989",884136,3,"Th nipo_1185_30",1185,"c7",1,"KO","infected",30,44,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,442043,206556,46.7275808009628,1000,215,122272.004517076,3102,0.026676294486891,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#244",1834,158036.992468132,NA,"ERP022989",1078624,3,"Th nipo_1185_31",1185,"c8",1,"KO","infected",30,44,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,539256,344551,63.8937721601614,1000,102,158036.992468132,1834,0.0498219428061297,0,0,1,0.693147180559945,TRUE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#245",1925,174364.996394596,NA,"ERP022989",1058328,3,"Th nipo_1185_32",1185,"c9",1,"KO","infected",30,44,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,529127,303982,57.4497237903188,1000,103,174364.996394596,1925,0.0552805620354357,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"3","KO","Th1"
"22719_3#246",2478,149488.007438496,NA,"ERP022989",1076194,3,"Th nipo_1185_33",1185,"c10",1,"KO","infected",30,44,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,538050,287493,53.4323947588514,1000,103,149488.007438496,2478,0.0367812693085912,0,0,0,0,FALSE,24,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"2","KO","Treg"
"22719_3#247",2255,168363.841245411,NA,"ERP022989",1325028,3,"Th nipo_1185_34",1185,"c11",1,"KO","infected",30,44,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,662455,399098,60.245299680733,1000,102,168363.841245411,2255,0.0201900513902219,0,0,0,0,FALSE,1.00006,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
