Cell,Gene,Ct,Call
D10_M14_l_14_ac,IL4R,21.35282337,Pass
D10_M14_l_14_ac,MSC,999,Fail
D10_M14_l_14_ac,PRDM1,999,Fail
D10_M14_l_14_ac,SMAD7,999,Fail
D10_M14_l_14_ac,UBC,21.195884,Pass
D10_M14_l_14_ac,ATF3,999,Fail
D10_M14_l_14_ac,KIT,999,Fail
D10_M14_l_14_ac,CD44,999,Fail
D10_M14_l_14_ac,CXCR3,999,Fail
D10_M14_l_14_ac,FOXP1,999,Fail
D10_M14_l_14_ac,ICOS,22.87701863,Pass
D10_M14_l_14_ac,IL2,999,Fail
D10_M14_l_14_ac,IL5,999,Fail
D10_M14_l_14_ac,MYB,999,Fail
D10_M14_l_14_ac,PTGIR,999,Fail
D10_M14_l_14_ac,TBX21,999,Fail
D10_M14_l_14_ac,VDR,21.86575138,Pass
D10_M14_l_14_ac,IFNG,999,Fail
D10_M14_l_14_ac,FOXP3,999,Fail
D10_M14_l_14_ac,CXCR5,999,Fail
D10_M14_l_14_ac,PTPRC,999,Fail
D10_M14_l_14_ac,ITGAM,999,Fail
D10_M14_l_14_ac,ATP5A1,999,Fail
D10_M14_l_14_ac,VIPR1,999,Fail
D10_M14_l_14_ac,TCF7,999,Fail
D10_M14_l_14_ac,PTH,999,Fail
D10_M14_l_14_ac,MYCN,999,Fail
D10_M14_l_14_ac,IL6,999,Fail
D10_M14_l_14_ac,IL21,999,Fail
D10_M14_l_14_ac,IFNGR1,999,Fail
D10_M14_l_14_ac,FSHB,999,Fail
D10_M14_l_14_ac,CXCR6,21.45873977,Pass
D10_M14_l_14_ac,NCAM1,999,Fail
D10_M14_l_14_ac,ITGAX,999,Fail
D10_M14_l_14_ac,BATF,999,Fail
D10_M14_l_14_ac,ZBTB16,999,Fail
D10_M14_l_14_ac,TCFEC,999,Fail
D10_M14_l_14_ac,RORA,999,Fail
D10_M14_l_14_ac,NCF1,999,Fail
D10_M14_l_14_ac,IL7R,999,Fail
D10_M14_l_14_ac,IL23R,999,Fail
D10_M14_l_14_ac,IL10,999,Fail
D10_M14_l_14_ac,GATA2,999,Fail
D10_M14_l_14_ac,CYP11A1,999,Fail
D10_M14_l_14_ac,SELL,999,Fail
D10_M14_l_14_ac,CD19,999,Fail
D10_M14_l_14_ac,BCL2L11,999,Fail
D10_M14_l_14_ac,ZC3H12C,999,Fail
D10_M14_l_14_ac,TG,999,Fail
D10_M14_l_14_ac,RORC,999,Fail
D10_M14_l_14_ac,PHF1,999,Fail
D10_M14_l_14_ac,IL9,999,Fail
D10_M14_l_14_ac,IL25R,999,Fail
D10_M14_l_14_ac,IL12RB2,999,Fail
D10_M14_l_14_ac,GATA3,999,Fail
D10_M14_l_14_ac,E2F8,999,Fail
D10_M14_l_14_ac,CD69,999,Fail
D10_M14_l_14_ac,IL2RA,20.99270093,Pass
D10_M14_l_14_ac,BCL2,999,Fail
D10_M14_l_14_ac,ZFP36,20.03331967,Pass
D10_M14_l_14_ac,TGFB1,21.92093112,Pass
D10_M14_l_14_ac,RUNX3,999,Fail
D10_M14_l_14_ac,POLR2A,999,Fail
D10_M14_l_14_ac,IRF8,999,Fail
D10_M14_l_14_ac,IL27RA,999,Fail
D10_M14_med_11_nv,ACTN1,27.93472717,Pass
D10_M14_med_11_nv,CCR2,999,Fail
D10_M14_med_11_nv,CD33,999,Fail
D10_M14_med_11_nv,CD8A,999,Fail
D10_M14_med_11_nv,EIF2B1,999,Fail
D10_M14_med_11_nv,HBB_B2,999,Fail
D10_M14_med_11_nv,IL13,999,Fail
D10_M14_med_11_nv,IL1RL1_R,999,Fail
D10_M14_med_11_nv,JHM1D,999,Fail
D10_M14_med_11_nv,POU6F1,999,Fail
D10_M14_med_11_nv,SCML4,999,Fail
D10_M14_med_11_nv,TRIB2,999,Fail
D10_M14_med_11_nv,AHR,999,Fail
D10_M14_med_11_nv,CCR5,999,Fail
D10_M14_med_11_nv,CD3E,999,Fail
D10_M14_med_11_nv,CDH17,999,Fail
D10_M14_med_11_nv,EPAS1,999,Fail
D10_M14_med_11_nv,HLX,999,Fail
D10_M14_med_11_nv,IL13RA1,999,Fail
D10_M14_med_11_nv,IL4,999,Fail
D10_M14_med_11_nv,KLRG1,999,Fail
D10_M14_med_11_nv,PPARG,999,Fail
D10_M14_med_11_nv,IL1RL1,999,Fail
D10_M14_med_11_nv,TXK,26.03309237,Pass
D10_M14_med_11_nv,ASB2,999,Fail
D10_M14_med_11_nv,CCR8,999,Fail
D10_M14_med_11_nv,CD4,999,Fail
D10_M14_med_11_nv,CTLA4,999,Fail
D10_M14_med_11_nv,FGF18,999,Fail
D10_M14_med_11_nv,HPRT1,999,Fail
D10_M14_med_11_nv,IL17A,999,Fail
D10_M14_med_11_nv,IL4R,24.47399828,Pass
D10_M14_med_11_nv,MSC,999,Fail
D10_M14_med_11_nv,PRDM1,999,Fail
D10_M14_med_11_nv,SMAD7,999,Fail
D10_M14_med_11_nv,UBC,31.77546161,Pass
D10_M14_med_11_nv,ATF3,999,Fail
D10_M14_med_11_nv,KIT,999,Fail
D10_M14_med_11_nv,CD44,999,Fail
D10_M14_med_11_nv,CXCR3,999,Fail
D10_M14_med_11_nv,FOXP1,26.66532427,Pass
D10_M14_med_11_nv,ICOS,28.27456561,Pass
D10_M14_med_11_nv,IL2,999,Fail
D10_M14_med_11_nv,IL5,999,Fail
D10_M14_med_11_nv,MYB,28.59291414,Pass
D10_M14_med_11_nv,PTGIR,999,Fail
D10_M14_med_11_nv,TBX21,999,Fail
D10_M14_med_11_nv,VDR,999,Fail
D10_M14_med_11_nv,IFNG,999,Fail
D10_M14_med_11_nv,FOXP3,999,Fail
D10_M14_med_11_nv,CXCR5,999,Fail
D10_M14_med_11_nv,PTPRC,19.5222984,Pass
D10_M14_med_11_nv,ITGAM,999,Fail
D10_M14_med_11_nv,ATP5A1,27.54026043,Pass
D10_M14_med_11_nv,VIPR1,999,Fail
D10_M14_med_11_nv,TCF7,22.86791387,Pass
D10_M14_med_11_nv,PTH,999,Fail
D10_M14_med_11_nv,MYCN,999,Fail
D10_M14_med_11_nv,IL6,999,Fail
D10_M14_med_11_nv,IL21,999,Fail
D10_M14_med_11_nv,IFNGR1,999,Fail
D10_M14_med_11_nv,FSHB,999,Fail
D10_M14_med_11_nv,CXCR6,999,Fail
D10_M14_med_11_nv,NCAM1,999,Fail
D10_M14_med_11_nv,ITGAX,999,Fail
D10_M14_med_11_nv,BATF,30.01930201,Pass
D10_M14_med_11_nv,ZBTB16,999,Fail
D10_M14_med_11_nv,TCFEC,999,Fail
D10_M14_med_11_nv,RORA,999,Fail
D10_M14_med_11_nv,NCF1,999,Fail
D10_M14_med_11_nv,IL7R,999,Fail
D10_M14_med_11_nv,IL23R,999,Fail
D10_M14_med_11_nv,IL10,999,Fail
D10_M14_med_11_nv,GATA2,999,Fail
D10_M14_med_11_nv,CYP11A1,999,Fail
D10_M14_med_11_nv,SELL,29.79349269,Pass
D10_M14_med_11_nv,CD19,999,Fail
D10_M14_med_11_nv,BCL2L11,999,Fail
D10_M14_med_11_nv,ZC3H12C,999,Fail
D10_M14_med_11_nv,TG,999,Fail
D10_M14_med_11_nv,RORC,999,Fail
D10_M14_med_11_nv,PHF1,999,Fail
D10_M14_med_11_nv,IL9,999,Fail
D10_M14_med_11_nv,IL25R,999,Fail
D10_M14_med_11_nv,IL12RB2,999,Fail
D10_M14_med_11_nv,GATA3,999,Fail
D10_M14_med_11_nv,E2F8,999,Fail
D10_M14_med_11_nv,CD69,999,Fail
D10_M14_med_11_nv,IL2RA,999,Fail
D10_M14_med_11_nv,BCL2,999,Fail
D10_M14_med_11_nv,ZFP36,28.08030371,Pass
D10_M14_med_11_nv,TGFB1,999,Fail
D10_M14_med_11_nv,RUNX3,999,Fail
D10_M14_med_11_nv,POLR2A,999,Fail
D10_M14_med_11_nv,IRF8,999,Fail
D10_M14_med_11_nv,IL27RA,999,Fail
D10_M14_l_6_nu,ACTN1,999,Fail
D10_M14_l_6_nu,CCR2,999,Fail
D10_M14_l_6_nu,CD33,999,Fail
D10_M14_l_6_nu,CD8A,999,Fail
D10_M14_l_6_nu,EIF2B1,999,Fail
D10_M14_l_6_nu,HBB_B2,999,Fail
D10_M14_l_6_nu,IL13,22.02732465,Pass
D10_M14_l_6_nu,IL1RL1_R,999,Fail
D10_M14_l_6_nu,JHM1D,999,Fail
D10_M14_l_6_nu,POU6F1,999,Fail
D10_M14_l_6_nu,SCML4,999,Fail
D10_M14_l_6_nu,TRIB2,999,Fail
D10_M14_l_6_nu,AHR,999,Fail
D10_M14_l_6_nu,CCR5,999,Fail
D10_M14_l_6_nu,CD3E,999,Fail
D10_M14_l_6_nu,CDH17,999,Fail
D10_M14_l_6_nu,EPAS1,999,Fail
D10_M14_l_6_nu,HLX,999,Fail
D10_M14_l_6_nu,IL13RA1,999,Fail
D10_M14_l_6_nu,IL4,999,Fail
D10_M14_l_6_nu,KLRG1,999,Fail
D10_M14_l_6_nu,PPARG,999,Fail
D10_M14_l_6_nu,IL1RL1,999,Fail
D10_M14_l_6_nu,TXK,999,Fail
D10_M14_l_6_nu,ASB2,999,Fail
D10_M14_l_6_nu,CCR8,999,Fail
D10_M14_l_6_nu,CD4,999,Fail
D10_M14_l_6_nu,CTLA4,999,Fail
D10_M14_l_6_nu,FGF18,999,Fail
D10_M14_l_6_nu,HPRT1,999,Fail
D10_M14_l_6_nu,IL17A,999,Fail
D10_M14_l_6_nu,IL4R,999,Fail
D10_M14_l_6_nu,MSC,999,Fail
D10_M14_l_6_nu,PRDM1,999,Fail
D10_M14_l_6_nu,SMAD7,999,Fail
D10_M14_l_6_nu,UBC,999,Fail
D10_M14_l_6_nu,ATF3,999,Fail
D10_M14_l_6_nu,KIT,999,Fail
D10_M14_l_6_nu,CD44,999,Fail
D10_M14_l_6_nu,CXCR3,999,Fail
D10_M14_l_6_nu,FOXP1,999,Fail
D10_M14_l_6_nu,ICOS,999,Fail
D10_M14_l_6_nu,IL2,999,Fail
D10_M14_l_6_nu,IL5,999,Fail
D10_M14_l_6_nu,MYB,999,Fail
D10_M14_l_6_nu,PTGIR,999,Fail
D10_M14_l_6_nu,TBX21,999,Fail
D10_M14_l_6_nu,VDR,999,Fail
D10_M14_l_6_nu,IFNG,999,Fail
D10_M14_l_6_nu,FOXP3,999,Fail
D10_M14_l_6_nu,CXCR5,999,Fail
D10_M14_l_6_nu,PTPRC,999,Fail
D10_M14_l_6_nu,ITGAM,999,Fail
D10_M14_l_6_nu,ATP5A1,999,Fail
D10_M14_l_6_nu,VIPR1,999,Fail
D10_M14_l_6_nu,TCF7,999,Fail
D10_M14_l_6_nu,PTH,999,Fail
D10_M14_l_6_nu,MYCN,999,Fail
D10_M14_l_6_nu,IL6,999,Fail
D10_M14_l_6_nu,IL21,999,Fail
D10_M14_l_6_nu,IFNGR1,999,Fail
D10_M14_l_6_nu,FSHB,999,Fail
D10_M14_l_6_nu,CXCR6,999,Fail
D10_M14_l_6_nu,NCAM1,999,Fail
D10_M14_l_6_nu,ITGAX,999,Fail
D10_M14_l_6_nu,BATF,999,Fail
D10_M14_l_6_nu,ZBTB16,999,Fail
D10_M14_l_6_nu,TCFEC,999,Fail
D10_M14_l_6_nu,RORA,999,Fail
D10_M14_l_6_nu,NCF1,999,Fail
D10_M14_l_6_nu,IL7R,999,Fail
D10_M14_l_6_nu,IL23R,999,Fail
D10_M14_l_6_nu,IL10,999,Fail
D10_M14_l_6_nu,GATA2,999,Fail
D10_M14_l_6_nu,CYP11A1,999,Fail
D10_M14_l_6_nu,SELL,999,Fail
D10_M14_l_6_nu,CD19,999,Fail
D10_M14_l_6_nu,BCL2L11,999,Fail
D10_M14_l_6_nu,ZC3H12C,999,Fail
D10_M14_l_6_nu,TG,999,Fail
D10_M14_l_6_nu,RORC,999,Fail
D10_M14_l_6_nu,PHF1,999,Fail
D10_M14_l_6_nu,IL9,999,Fail
D10_M14_l_6_nu,IL25R,999,Fail
D10_M14_l_6_nu,IL12RB2,999,Fail
D10_M14_l_6_nu,GATA3,999,Fail
D10_M14_l_6_nu,E2F8,999,Fail
D10_M14_l_6_nu,CD69,22.49202851,Pass
D10_M14_l_6_nu,IL2RA,999,Fail
D10_M14_l_6_nu,BCL2,999,Fail
D10_M14_l_6_nu,ZFP36,999,Fail
D10_M14_l_6_nu,TGFB1,999,Fail
D10_M14_l_6_nu,RUNX3,999,Fail
D10_M14_l_6_nu,POLR2A,999,Fail
D10_M14_l_6_nu,IRF8,999,Fail
D10_M14_l_6_nu,IL27RA,999,Fail
D10_M14_med_3_nu,ACTN1,999,Fail
D10_M14_med_3_nu,CCR2,999,Fail
D10_M14_med_3_nu,CD33,999,Fail
D10_M14_med_3_nu,CD8A,25.0752893,Pass
D10_M14_med_3_nu,EIF2B1,999,Fail
D10_M14_med_3_nu,HBB_B2,999,Fail
D10_M14_med_3_nu,IL13,999,Fail
D10_M14_med_3_nu,IL1RL1_R,999,Fail
D10_M14_med_3_nu,JHM1D,999,Fail
D10_M14_med_3_nu,POU6F1,21.51493878,Pass
D10_M14_med_3_nu,SCML4,999,Fail
D10_M14_med_3_nu,TRIB2,999,Fail
D10_M14_med_3_nu,AHR,999,Fail
D10_M14_med_3_nu,CCR5,999,Fail
D10_M14_med_3_nu,CD3E,999,Fail
D10_M14_med_3_nu,CDH17,999,Fail
D10_M14_med_3_nu,EPAS1,999,Fail
D10_M14_med_3_nu,HLX,999,Fail
D10_M14_med_3_nu,IL13RA1,999,Fail
D10_M14_med_3_nu,IL4,999,Fail
D10_M14_med_3_nu,KLRG1,999,Fail
D10_M14_med_3_nu,PPARG,999,Fail
D10_M14_med_3_nu,IL1RL1,999,Fail
D10_M14_med_3_nu,TXK,28.75528847,Pass
D10_M14_med_3_nu,ASB2,999,Fail
D10_M14_med_3_nu,CCR8,999,Fail
D10_M14_med_3_nu,CD4,999,Fail
D10_M14_med_3_nu,CTLA4,999,Fail
D10_M14_med_3_nu,FGF18,999,Fail
D10_M14_med_3_nu,HPRT1,999,Fail
D10_M14_med_3_nu,IL17A,999,Fail
D10_M14_med_3_nu,IL4R,999,Fail
D10_M14_med_3_nu,MSC,999,Fail
D10_M14_med_3_nu,PRDM1,999,Fail
D10_M14_med_3_nu,SMAD7,999,Fail
D10_M14_med_3_nu,UBC,999,Fail
D10_M14_med_3_nu,ATF3,999,Fail
D10_M14_med_3_nu,KIT,999,Fail
D10_M14_med_3_nu,CD44,999,Fail
D10_M14_med_3_nu,CXCR3,27.3242215,Pass
D10_M14_med_3_nu,FOXP1,26.36843602,Pass
D10_M14_med_3_nu,ICOS,999,Fail
D10_M14_med_3_nu,IL2,999,Fail
D10_M14_med_3_nu,IL5,999,Fail
D10_M14_med_3_nu,MYB,999,Fail
D10_M14_med_3_nu,PTGIR,999,Fail
D10_M14_med_3_nu,TBX21,999,Fail
D10_M14_med_3_nu,VDR,999,Fail
D10_M14_med_3_nu,IFNG,999,Fail
D10_M14_med_3_nu,FOXP3,999,Fail
D10_M14_med_3_nu,CXCR5,999,Fail
D10_M14_med_3_nu,PTPRC,23.38230269,Pass
D10_M14_med_3_nu,ITGAM,999,Fail
D10_M14_med_3_nu,ATP5A1,999,Fail
D10_M14_med_3_nu,VIPR1,999,Fail
D10_M14_med_3_nu,TCF7,999,Fail
D10_M14_med_3_nu,PTH,999,Fail
D10_M14_med_3_nu,MYCN,999,Fail
D10_M14_med_3_nu,IL6,999,Fail
D10_M14_med_3_nu,IL21,999,Fail
D10_M14_med_3_nu,IFNGR1,999,Fail
D10_M14_med_3_nu,FSHB,999,Fail
D10_M14_med_3_nu,CXCR6,999,Fail
D10_M14_med_3_nu,NCAM1,999,Fail
D10_M14_med_3_nu,ITGAX,999,Fail
D10_M14_med_3_nu,BATF,999,Fail
D10_M14_med_3_nu,ZBTB16,999,Fail
D10_M14_med_3_nu,TCFEC,999,Fail
D10_M14_med_3_nu,RORA,999,Fail
D10_M14_med_3_nu,NCF1,999,Fail
D10_M14_med_3_nu,IL7R,999,Fail
D10_M14_med_3_nu,IL23R,999,Fail
D10_M14_med_3_nu,IL10,999,Fail
D10_M14_med_3_nu,GATA2,999,Fail
D10_M14_med_3_nu,CYP11A1,999,Fail
D10_M14_med_3_nu,SELL,999,Fail
D10_M14_med_3_nu,CD19,999,Fail
D10_M14_med_3_nu,BCL2L11,999,Fail
D10_M14_med_3_nu,ZC3H12C,999,Fail
D10_M14_med_3_nu,TG,999,Fail
D10_M14_med_3_nu,RORC,999,Fail
D10_M14_med_3_nu,PHF1,999,Fail
D10_M14_med_3_nu,IL9,999,Fail
D10_M14_med_3_nu,IL25R,999,Fail
D10_M14_med_3_nu,IL12RB2,999,Fail
D10_M14_med_3_nu,GATA3,999,Fail
D10_M14_med_3_nu,E2F8,999,Fail
D10_M14_med_3_nu,CD69,999,Fail
D10_M14_med_3_nu,IL2RA,999,Fail
D10_M14_med_3_nu,BCL2,999,Fail
D10_M14_med_3_nu,ZFP36,999,Fail
D10_M14_med_3_nu,TGFB1,999,Fail
D10_M14_med_3_nu,RUNX3,999,Fail
D10_M14_med_3_nu,POLR2A,999,Fail
D10_M14_med_3_nu,IRF8,999,Fail
D10_M14_med_3_nu,IL27RA,999,Fail
D10_M14_g_21_ac,ACTN1,999,Fail
D10_M14_g_21_ac,CCR2,999,Fail
D10_M14_g_21_ac,CD33,999,Fail
D10_M14_g_21_ac,CD8A,999,Fail
D10_M14_g_21_ac,EIF2B1,999,Fail
D10_M14_g_21_ac,HBB_B2,999,Fail
D10_M14_g_21_ac,IL13,999,Fail
D10_M14_g_21_ac,IL1RL1_R,999,Fail
D10_M14_g_21_ac,JHM1D,999,Fail
D10_M14_g_21_ac,POU6F1,999,Fail
D10_M14_g_21_ac,SCML4,999,Fail
D10_M14_g_21_ac,TRIB2,999,Fail
D10_M14_g_21_ac,AHR,999,Fail
D10_M14_g_21_ac,CCR5,999,Fail
D10_M14_g_21_ac,CD3E,999,Fail
D10_M14_g_21_ac,CDH17,999,Fail
D10_M14_g_21_ac,EPAS1,999,Fail
D10_M14_g_21_ac,HLX,999,Fail
D10_M14_g_21_ac,IL13RA1,999,Fail
D10_M14_g_21_ac,IL4,999,Fail
D10_M14_g_21_ac,KLRG1,999,Fail
D10_M14_g_21_ac,PPARG,999,Fail
D10_M14_g_21_ac,IL1RL1,999,Fail
D10_M14_g_21_ac,TXK,999,Fail
D10_M14_g_21_ac,ASB2,999,Fail
D10_M14_g_21_ac,CCR8,999,Fail
D10_M14_g_21_ac,CD4,999,Fail
D10_M14_g_21_ac,CTLA4,999,Fail
D10_M14_g_21_ac,FGF18,999,Fail
D10_M14_g_21_ac,HPRT1,999,Fail
D10_M14_g_21_ac,IL17A,999,Fail
D10_M14_g_21_ac,IL4R,999,Fail
D10_M14_g_21_ac,MSC,22.5076316,Pass
D10_M14_g_21_ac,PRDM1,999,Fail
D10_M14_g_21_ac,SMAD7,999,Fail
D10_M14_g_21_ac,UBC,999,Fail
D10_M14_g_21_ac,ATF3,999,Fail
D10_M14_g_21_ac,KIT,999,Fail
D10_M14_g_21_ac,CD44,999,Fail
D10_M14_g_21_ac,CXCR3,999,Fail
D10_M14_g_21_ac,FOXP1,999,Fail
D10_M14_g_21_ac,ICOS,999,Fail
D10_M14_g_21_ac,IL2,999,Fail
D10_M14_g_21_ac,IL5,999,Fail
D10_M14_g_21_ac,MYB,999,Fail
D10_M14_g_21_ac,PTGIR,999,Fail
D10_M14_g_21_ac,TBX21,999,Fail
D10_M14_g_21_ac,VDR,999,Fail
D10_M14_g_21_ac,IFNG,15.41596122,Fail
D10_M14_g_21_ac,FOXP3,999,Fail
D10_M14_g_21_ac,CXCR5,999,Fail
D10_M14_g_21_ac,PTPRC,999,Fail
D10_M14_g_21_ac,ITGAM,999,Fail
D10_M14_g_21_ac,ATP5A1,999,Fail
D10_M14_g_21_ac,VIPR1,999,Fail
D10_M14_g_21_ac,TCF7,999,Fail
D10_M14_g_21_ac,PTH,999,Fail
D10_M14_g_21_ac,MYCN,999,Fail
D10_M14_g_21_ac,IL6,999,Fail
D10_M14_g_21_ac,IL21,999,Fail
D10_M14_g_21_ac,IFNGR1,999,Fail
D10_M14_g_21_ac,FSHB,999,Fail
D10_M14_g_21_ac,CXCR6,999,Fail
D10_M14_g_21_ac,NCAM1,999,Fail
D10_M14_g_21_ac,ITGAX,999,Fail
D10_M14_g_21_ac,BATF,999,Fail
D10_M14_g_21_ac,ZBTB16,999,Fail
D10_M14_g_21_ac,TCFEC,999,Fail
D10_M14_g_21_ac,RORA,999,Fail
D10_M14_g_21_ac,NCF1,999,Fail
D10_M14_g_21_ac,IL7R,999,Fail
D10_M14_g_21_ac,IL23R,999,Fail
D10_M14_g_21_ac,IL10,999,Fail
D10_M14_g_21_ac,GATA2,999,Fail
D10_M14_g_21_ac,CYP11A1,999,Fail
D10_M14_g_21_ac,SELL,999,Fail
D10_M14_g_21_ac,CD19,999,Fail
D10_M14_g_21_ac,BCL2L11,999,Fail
D10_M14_g_21_ac,ZC3H12C,999,Fail
D10_M14_g_21_ac,TG,999,Fail
D10_M14_g_21_ac,RORC,999,Fail
D10_M14_g_21_ac,PHF1,999,Fail
D10_M14_g_21_ac,IL9,999,Fail
D10_M14_g_21_ac,IL25R,999,Fail
D10_M14_g_21_ac,IL12RB2,999,Fail
D10_M14_g_21_ac,GATA3,999,Fail
D10_M14_g_21_ac,E2F8,999,Fail
D10_M14_g_21_ac,CD69,999,Fail
D10_M14_g_21_ac,IL2RA,999,Fail
D10_M14_g_21_ac,BCL2,999,Fail
D10_M14_g_21_ac,ZFP36,999,Fail
D10_M14_g_21_ac,TGFB1,999,Fail
D10_M14_g_21_ac,RUNX3,999,Fail
D10_M14_g_21_ac,POLR2A,999,Fail
D10_M14_g_21_ac,IRF8,999,Fail
D10_M14_g_21_ac,IL27RA,999,Fail
D10_M14_mes_20_ac,ACTN1,19.30979441,Pass
D10_M14_mes_20_ac,CCR2,999,Fail
D10_M14_mes_20_ac,CD33,999,Fail
D10_M14_mes_20_ac,CD8A,999,Fail
D10_M14_mes_20_ac,EIF2B1,999,Fail
D10_M14_mes_20_ac,HBB_B2,999,Fail
D10_M14_mes_20_ac,IL13,999,Fail
D10_M14_mes_20_ac,IL1RL1_R,999,Fail
D10_M14_mes_20_ac,JHM1D,999,Fail
D10_M14_mes_20_ac,POU6F1,999,Fail
D10_M14_mes_20_ac,SCML4,22.93156137,Pass
D10_M14_mes_20_ac,TRIB2,999,Fail
D10_M14_mes_20_ac,AHR,999,Fail
D10_M14_mes_20_ac,CCR5,999,Fail
D10_M14_mes_20_ac,CD3E,21.80850382,Pass
D10_M14_mes_20_ac,CDH17,999,Fail
D10_M14_mes_20_ac,EPAS1,999,Fail
D10_M14_mes_20_ac,HLX,999,Fail
D10_M14_mes_20_ac,IL13RA1,999,Fail
D10_M14_mes_20_ac,IL4,999,Fail
D10_M14_mes_20_ac,KLRG1,999,Fail
D10_M14_mes_20_ac,PPARG,999,Fail
D10_M14_mes_20_ac,IL1RL1,999,Fail
D10_M14_mes_20_ac,TXK,21.4925408,Pass
D10_M14_mes_20_ac,ASB2,999,Fail
D10_M14_mes_20_ac,CCR8,999,Fail
D10_M14_mes_20_ac,CD4,999,Fail
D10_M14_mes_20_ac,CTLA4,999,Fail
D10_M14_mes_20_ac,FGF18,999,Fail
D10_M14_mes_20_ac,HPRT1,22.32027275,Pass
D10_M14_mes_20_ac,IL17A,999,Fail
D10_M14_mes_20_ac,IL4R,999,Fail
D10_M14_mes_20_ac,MSC,999,Fail
D10_M14_mes_20_ac,PRDM1,999,Fail
D10_M14_mes_20_ac,SMAD7,999,Fail
D10_M14_mes_20_ac,UBC,19.39992479,Pass
D10_M14_mes_20_ac,ATF3,999,Fail
D10_M14_mes_20_ac,KIT,999,Fail
D10_M14_mes_20_ac,CD44,999,Fail
D10_M14_mes_20_ac,CXCR3,999,Fail
D10_M14_mes_20_ac,FOXP1,999,Fail
D10_M14_mes_20_ac,ICOS,999,Fail
D10_M14_mes_20_ac,IL2,999,Fail
D10_M14_mes_20_ac,IL5,999,Fail
D10_M14_mes_20_ac,MYB,999,Fail
D10_M14_mes_20_ac,PTGIR,999,Fail
D10_M14_mes_20_ac,TBX21,999,Fail
D10_M14_mes_20_ac,VDR,999,Fail
D10_M14_mes_20_ac,IFNG,999,Fail
D10_M14_mes_20_ac,FOXP3,999,Fail
D10_M14_mes_20_ac,CXCR5,999,Fail
D10_M14_mes_20_ac,PTPRC,18.57411718,Pass
D10_M14_mes_20_ac,ITGAM,999,Fail
D10_M14_mes_20_ac,ATP5A1,999,Fail
D10_M14_mes_20_ac,VIPR1,999,Fail
D10_M14_mes_20_ac,TCF7,23.90963337,Pass
D10_M14_mes_20_ac,PTH,999,Fail
D10_M14_mes_20_ac,MYCN,999,Fail
D10_M14_mes_20_ac,IL6,999,Fail
D10_M14_mes_20_ac,IL21,999,Fail
D10_M14_mes_20_ac,IFNGR1,999,Fail
D10_M14_mes_20_ac,FSHB,999,Fail
D10_M14_mes_20_ac,CXCR6,999,Fail
D10_M14_mes_20_ac,NCAM1,999,Fail
D10_M14_mes_20_ac,ITGAX,999,Fail
D10_M14_mes_20_ac,BATF,21.37374261,Pass
D10_M14_mes_20_ac,ZBTB16,999,Fail
D10_M14_mes_20_ac,TCFEC,999,Fail
D10_M14_mes_20_ac,RORA,999,Fail
D10_M14_mes_20_ac,NCF1,999,Fail
D10_M14_mes_20_ac,IL7R,21.14648376,Pass
D10_M14_mes_20_ac,IL23R,999,Fail
D10_M14_mes_20_ac,IL10,999,Fail
D10_M14_mes_20_ac,GATA2,999,Fail
D10_M14_mes_20_ac,CYP11A1,999,Fail
D10_M14_mes_20_ac,SELL,18.0770245,Pass
D10_M14_mes_20_ac,CD19,999,Fail
D10_M14_mes_20_ac,BCL2L11,999,Fail
D10_M14_mes_20_ac,ZC3H12C,999,Fail
D10_M14_mes_20_ac,TG,999,Fail
D10_M14_mes_20_ac,RORC,999,Fail
D10_M14_mes_20_ac,PHF1,999,Fail
D10_M14_mes_20_ac,IL9,999,Fail
D10_M14_mes_20_ac,IL25R,999,Fail
D10_M14_mes_20_ac,IL12RB2,999,Fail
D10_M14_mes_20_ac,GATA3,999,Fail
D10_M14_mes_20_ac,E2F8,999,Fail
D10_M14_mes_20_ac,CD69,999,Fail
D10_M14_mes_20_ac,IL2RA,999,Fail
D10_M14_mes_20_ac,BCL2,999,Fail
D10_M14_mes_20_ac,ZFP36,20.0388908,Pass
D10_M14_mes_20_ac,TGFB1,20.21378935,Pass
D10_M14_mes_20_ac,RUNX3,999,Fail
D10_M14_mes_20_ac,POLR2A,999,Fail
D10_M14_mes_20_ac,IRF8,999,Fail
D10_M14_mes_20_ac,IL27RA,20.87922895,Pass
D10_M14_g_13_ac,ACTN1,999,Fail
D10_M14_g_13_ac,CCR2,999,Fail
D10_M14_g_13_ac,CD33,999,Fail
D10_M14_g_13_ac,CD8A,999,Fail
D10_M14_g_13_ac,EIF2B1,999,Fail
D10_M14_g_13_ac,HBB_B2,999,Fail
D10_M14_g_13_ac,IL13,999,Fail
D10_M14_g_13_ac,IL1RL1_R,999,Fail
D10_M14_g_13_ac,JHM1D,999,Fail
D10_M14_g_13_ac,POU6F1,999,Fail
D10_M14_g_13_ac,SCML4,999,Fail
D10_M14_g_13_ac,TRIB2,999,Fail
D10_M14_g_13_ac,AHR,999,Fail
D10_M14_g_13_ac,CCR5,999,Fail
D10_M14_g_13_ac,CD3E,999,Fail
D10_M14_g_13_ac,CDH17,999,Fail
D10_M14_g_13_ac,EPAS1,999,Fail
D10_M14_g_13_ac,HLX,999,Fail
D10_M14_g_13_ac,IL13RA1,999,Fail
